,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,class
0,0.09789247810840607,0.16283049434423447,-0.0032187551259994507,0.1257309541106224,-0.06903240084648132,0.031014226377010345,-0.09308899939060211,-0.07484299689531326,-0.11192385852336884,-0.16283049434423447,-0.043106332421302795,-0.051210515201091766,-0.06105963885784149,-0.1362529769539833,-0.043515726923942566,-0.05054386705160141,-0.03527972102165222,-0.018856115639209747,0.005659818649291992,-0.06303084641695023,-0.010784059762954712,-0.13671816140413284,0.00679856538772583,-0.03444809466600418,0.01321496069431305,-0.029202081263065338,0.055956557393074036,-0.06639859825372696,0.04138658940792084,-0.1387896165251732,0.049832507967948914,-0.039993174374103546,0.05771277844905853,-0.025175459682941437,0.11192385852336884,-0.06576300412416458,0.0911424309015274,-0.1327264979481697,0.08712612092494965,-0.06184462457895279,0.09390603005886078,-0.03672603517770767,a
0,0.09902594611048698,0.15738119184970856,-0.0010594017803668976,0.12339942157268524,-0.06683533266186714,0.032300904393196106,-0.08983956649899483,-0.07272867858409882,-0.10642771050333977,-0.15738119184970856,-0.04513810947537422,-0.04822789132595062,-0.06493871286511421,-0.1314593106508255,-0.046796176582574844,-0.048034653067588806,-0.03951973095536232,-0.020081207156181335,0.0019415579736232758,-0.06161867082118988,-0.015170473605394363,-0.13562741875648499,0.003779333084821701,-0.03152020275592804,0.008980315178632736,-0.025556012988090515,0.051439832895994186,-0.06750081479549408,0.034139182418584824,-0.13996337354183197,0.04684196040034294,-0.03774796426296234,0.05639083310961723,-0.022486820816993713,0.10642771050333977,-0.07006402313709259,0.08152268454432487,-0.13665439188480377,0.08364556357264519,-0.06282715499401093,0.09370322152972221,-0.03958599269390106,a
0,0.10126136243343353,0.1545105129480362,0.002102300524711609,0.1205877810716629,-0.06371049582958221,0.031160876154899597,-0.08786121010780334,-0.07193805277347565,-0.10715891420841217,-0.1545105129480362,-0.042844370007514954,-0.0517604798078537,-0.06271280348300934,-0.13213162124156952,-0.0440068393945694,-0.04943127930164337,-0.037140339612960815,-0.02177424728870392,0.003456011414527893,-0.06566180288791656,-0.013713404536247253,-0.136848583817482,0.005716770887374878,-0.034880027174949646,0.009522125124931335,-0.029822275042533875,0.05255366861820221,-0.07175983488559723,0.03518311679363251,-0.14285606145858765,0.04846157133579254,-0.04169781506061554,0.05772201716899872,-0.02767951786518097,0.10715891420841217,-0.07391105592250824,0.08330024778842926,-0.13805921375751495,0.08513016998767853,-0.06540514528751373,0.0942612737417221,-0.04317252337932587,a
0,0.0920814573764801,0.14864040911197662,-0.00432547926902771,0.11169327795505524,-0.06672738492488861,0.027887597680091858,-0.08843035995960236,-0.07147495448589325,-0.09854459762573242,-0.14864040911197662,-0.04235026240348816,-0.053910091519355774,-0.059771984815597534,-0.12637464702129364,-0.042679235339164734,-0.047686293721199036,-0.03736862540245056,-0.027050986886024475,0.0014662295579910278,-0.06730137765407562,-0.012131035327911377,-0.12837649881839752,0.004718199372291565,-0.032511934638023376,0.0055339038372039795,-0.03680552542209625,0.04742920398712158,-0.07163114845752716,0.03387326002120972,-0.12961925566196442,0.04466792941093445,-0.03524293005466461,0.05068197846412659,-0.03198380768299103,0.09854459762573242,-0.071302130818367,0.07778728008270264,-0.1295376867055893,0.078620046377182,-0.060393258929252625,0.08508378267288208,-0.04355566203594208,a
0,0.08753307163715363,0.14811021089553833,-0.006276950240135193,0.11294329166412354,-0.06518293917179108,0.027731776237487793,-0.0842059999704361,-0.07117295265197754,-0.09797705709934235,-0.14811021089553833,-0.04323333501815796,-0.05520889163017273,-0.058671265840530396,-0.12590396404266357,-0.04202143847942352,-0.04610550403594971,-0.037607401609420776,-0.025270313024520874,0.0006380379199981689,-0.06751012802124023,-0.010750934481620789,-0.12567460536956787,0.006633013486862183,-0.027587711811065674,0.007185265421867371,-0.03335091471672058,0.046827420592308044,-0.07107383012771606,0.034343376755714417,-0.1271631419658661,0.04576663672924042,-0.030717194080352783,0.05185563862323761,-0.02780383825302124,0.09797705709934235,-0.07047164440155029,0.077628955245018,-0.12758827209472656,0.07873599231243134,-0.056588172912597656,0.08586139976978302,-0.03961259126663208,a
0,0.07935896515846252,0.1474621295928955,-0.010310977697372437,0.11367964744567871,-0.0650947093963623,0.029938995838165283,-0.08035609126091003,-0.06857472658157349,-0.09393259882926941,-0.1474621295928955,-0.04072672128677368,-0.04987740516662598,-0.0586148202419281,-0.12125065922737122,-0.04124674201011658,-0.042817652225494385,-0.03405635058879852,-0.02459508180618286,0.000852435827255249,-0.06237053871154785,-0.015996187925338745,-0.12531548738479614,0.0012850761413574219,-0.025135278701782227,0.004877030849456787,-0.031240463256835938,0.04510390758514404,-0.0671984851360321,0.028983712196350098,-0.12696710228919983,0.0400853157043457,-0.028891324996948242,0.048249006271362305,-0.027352094650268555,0.09393259882926941,-0.06892046332359314,0.07293975353240967,-0.12397497892379761,0.07459661364555359,-0.052610158920288086,0.08327409625053406,-0.03954970836639404,a
0,0.08877488225698471,0.14310131967067719,-0.0024792030453681946,0.11206470429897308,-0.05937085300683975,0.028968915343284607,-0.08039621263742447,-0.06645770370960236,-0.09602253884077072,-0.14310131967067719,-0.039620183408260345,-0.05214919149875641,-0.05744383484125137,-0.12359963357448578,-0.03996235877275467,-0.04580582678318024,-0.03239993005990982,-0.02724345028400421,0.0016751065850257874,-0.06409700214862823,-0.015024267137050629,-0.12670452892780304,0.002672351896762848,-0.028729572892189026,0.006048507988452911,-0.037240758538246155,0.04637923091650009,-0.06864763796329498,0.029832564294338226,-0.12737809121608734,0.04021459072828293,-0.033938124775886536,0.046977512538433075,-0.03519339859485626,0.09602253884077072,-0.06944341957569122,0.07460027188062668,-0.12279333174228668,0.07363080233335495,-0.05661053955554962,0.0799090787768364,-0.045376911759376526,a
0,0.08851650729775429,0.14021456241607666,0.0018497444689273834,0.10838508605957031,-0.06261968240141869,0.02977806329727173,-0.0908149741590023,-0.06276732683181763,-0.09419462457299232,-0.14021456241607666,-0.03834144398570061,-0.052288949489593506,-0.06077006086707115,-0.12161010503768921,-0.040414195507764816,-0.04473656415939331,-0.03306945785880089,-0.02777951955795288,0.002192024141550064,-0.0640612244606018,-0.017889197915792465,-0.12412506341934204,0.003046710044145584,-0.028258085250854492,0.007119927555322647,-0.03758031129837036,0.046350184828042984,-0.06885635852813721,0.027989301830530167,-0.12504905462265015,0.040126387029886246,-0.03262287378311157,0.04678678885102272,-0.0320243239402771,0.09419462457299232,-0.07037353515625,0.07348886504769325,-0.1197693943977356,0.0732281543314457,-0.05487924814224243,0.07875633612275124,-0.04224163293838501,a
0,0.08123885840177536,0.13057708740234375,-0.003118865191936493,0.09766149520874023,-0.05517274886369705,0.0198553204536438,-0.07361621409654617,-0.06460005044937134,-0.08643602579832077,-0.13057708740234375,-0.03662722557783127,-0.04782557487487793,-0.05501305311918259,-0.11591839790344238,-0.0412229523062706,-0.0504688024520874,-0.03435284644365311,-0.02762758731842041,0.0016157850623130798,-0.058687686920166016,-0.01391967386007309,-0.12130677700042725,-0.0008161440491676331,-0.03669160604476929,0.0020901933312416077,-0.03227090835571289,0.04193682223558426,-0.06426823139190674,0.028016172349452972,-0.12601232528686523,0.03526616841554642,-0.04191780090332031,0.041196711361408234,-0.029188573360443115,0.08643602579832077,-0.06575363874435425,0.06660326570272446,-0.12086939811706543,0.06533923000097275,-0.061678290367126465,0.07217299193143845,-0.042888641357421875,a
0,0.07182915508747101,0.12211057543754578,-0.005206122994422913,0.091451495885849,-0.05621476471424103,0.021651774644851685,-0.07489480078220367,-0.05724558234214783,-0.07952030003070831,-0.12211057543754578,-0.03572466969490051,-0.0446603000164032,-0.05187274515628815,-0.10795751214027405,-0.0378420352935791,-0.04615339636802673,-0.03066033124923706,-0.02210262417793274,0.0007085055112838745,-0.05627813935279846,-0.012424662709236145,-0.11249390244483948,-0.00026385486125946045,-0.0335024893283844,0.0033574849367141724,-0.02557423710823059,0.03831295669078827,-0.06181439757347107,0.02630440890789032,-0.11865046620368958,0.03356112539768219,-0.03907284140586853,0.0402001291513443,-0.024703413248062134,0.07952030003070831,-0.06215044856071472,0.06391175091266632,-0.10896119475364685,0.06377877295017242,-0.053815871477127075,0.07064442336559296,-0.03689083456993103,a
0,0.07349279522895813,0.12334209680557251,-0.00323641300201416,0.09480708837509155,-0.054682910442352295,0.022450566291809082,-0.0741381049156189,-0.057312190532684326,-0.07909718155860901,-0.12334209680557251,-0.03552424907684326,-0.04245781898498535,-0.05407354235649109,-0.11013418436050415,-0.04042127728462219,-0.047652602195739746,-0.03302967548370361,-0.024914324283599854,0.0004641711711883545,-0.05501288175582886,-0.014850825071334839,-0.11432719230651855,-0.0030302703380584717,-0.03572702407836914,0.001102745532989502,-0.027573049068450928,0.0379563570022583,-0.0615500807762146,0.02390781044960022,-0.1197730302810669,0.03129425644874573,-0.04003018140792847,0.03836667537689209,-0.024075210094451904,0.07909718155860901,-0.06362032890319824,0.061196863651275635,-0.1131402850151062,0.061591774225234985,-0.05842107534408569,0.06954491138458252,-0.03914833068847656,a
0,0.06568552553653717,0.12560930848121643,-0.005496218800544739,0.09514901041984558,-0.054484233260154724,0.01764586567878723,-0.07257021963596344,-0.06289193034172058,-0.07446898519992828,-0.12560930848121643,-0.03753374516963959,-0.049363523721694946,-0.05681489408016205,-0.1107390820980072,-0.0411081463098526,-0.04803881049156189,-0.03419484198093414,-0.031091898679733276,-0.0019385963678359985,-0.05963757634162903,-0.017237886786460876,-0.10949662327766418,-0.004207685589790344,-0.031911760568618774,-0.0018839985132217407,-0.03426334261894226,0.03522200882434845,-0.06296738982200623,0.0233699232339859,-0.1102285087108612,0.030474618077278137,-0.03284493088722229,0.0362103134393692,-0.030435770750045776,0.07446898519992828,-0.06218412518501282,0.06058801710605621,-0.10402420163154602,0.0601169615983963,-0.047744542360305786,0.06639958918094635,-0.037923187017440796,a
0,0.06253668665885925,0.1295926868915558,-0.01284363865852356,0.08975043892860413,-0.06258490681648254,0.011994749307632446,-0.07833662629127502,-0.07056686282157898,-0.07255107164382935,-0.1295926868915558,-0.037218183279037476,-0.04921320080757141,-0.059814006090164185,-0.11087378859519958,-0.043649643659591675,-0.05136820673942566,-0.0333000123500824,-0.03576788306236267,0.00029143691062927246,-0.059303075075149536,-0.020457953214645386,-0.10895708203315735,-0.0061827003955841064,-0.030760496854782104,0.00037488341331481934,-0.033916860818862915,0.038039952516555786,-0.06229695677757263,0.021241098642349243,-0.10938355326652527,0.028444498777389526,-0.030791908502578735,0.03707185387611389,-0.029525667428970337,0.07833662629127502,-0.06101331114768982,0.05960682034492493,-0.09971877932548523,0.05953356623649597,-0.041772156953811646,0.06913325190544128,-0.031888753175735474,a
0,0.0583728551864624,0.13660365343093872,-0.01893007755279541,0.09113991260528564,-0.06453609466552734,0.01170969009399414,-0.07656466960906982,-0.07449591159820557,-0.07149630784988403,-0.13660365343093872,-0.03800386190414429,-0.05609863996505737,-0.05288231372833252,-0.1177869439125061,-0.04104810953140259,-0.05230802297592163,-0.034791767597198486,-0.03644591569900513,-0.0007079243659973145,-0.06291896104812622,-0.013981878757476807,-0.11449235677719116,-0.004630863666534424,-0.03147405385971069,-0.0014615058898925781,-0.03504610061645508,0.036696553230285645,-0.06396931409835815,0.025639474391937256,-0.11230874061584473,0.028840959072113037,-0.03093498945236206,0.034775733947753906,-0.0287398099899292,0.07656466960906982,-0.06235629320144653,0.06341880559921265,-0.10635221004486084,0.058402836322784424,-0.04844999313354492,0.06257319450378418,-0.03562009334564209,a
0,0.059975117444992065,0.1390901505947113,-0.017035573720932007,0.09482255578041077,-0.06674465537071228,0.011112183332443237,-0.07973960041999817,-0.07764503359794617,-0.07459190487861633,-0.1390901505947113,-0.037372738122940063,-0.05458983778953552,-0.05074474215507507,-0.11370065808296204,-0.03675827383995056,-0.047395259141922,-0.03156718611717224,-0.03507789969444275,0.0013935863971710205,-0.06254228949546814,-0.010795384645462036,-0.11383715271949768,0.00030359625816345215,-0.028723925352096558,0.001801222562789917,-0.03656908869743347,0.039758652448654175,-0.06357929110527039,0.0297296941280365,-0.11277773976325989,0.033934086561203,-0.02847382426261902,0.039011746644973755,-0.03182247281074524,0.07973960041999817,-0.06226971745491028,0.06780931353569031,-0.10639879107475281,0.06515643000602722,-0.043015509843826294,0.07069435715675354,-0.03363868594169617,a
0,0.05478721857070923,0.13660061359405518,-0.01966071128845215,0.0975334644317627,-0.06756287813186646,0.016787052154541016,-0.07804840803146362,-0.07295143604278564,-0.06974607706069946,-0.13660061359405518,-0.04111778736114502,-0.053393006324768066,-0.0518304705619812,-0.11554151773452759,-0.03736394643783569,-0.045924365520477295,-0.033911824226379395,-0.03549528121948242,-0.001448988914489746,-0.060753703117370605,-0.01069718599319458,-0.11353832483291626,-0.0008962750434875488,-0.025560438632965088,-0.002083897590637207,-0.0380709171295166,0.03785604238510132,-0.062065958976745605,0.03133624792098999,-0.11185765266418457,0.033284664154052734,-0.027935564517974854,0.03486287593841553,-0.03603333234786987,0.07804840803146362,-0.06129598617553711,0.06828391551971436,-0.10553574562072754,0.06477755308151245,-0.041982054710388184,0.06784051656723022,-0.035159528255462646,a
0,0.06326064467430115,0.1349298655986786,-0.015623241662979126,0.09777340292930603,-0.06384614109992981,0.015291482210159302,-0.07735398411750793,-0.07411903142929077,-0.0781455934047699,-0.1349298655986786,-0.04410424828529358,-0.059947043657302856,-0.05293413996696472,-0.11884096264839172,-0.03704264760017395,-0.050382405519485474,-0.03563681244850159,-0.043068915605545044,-0.0038639605045318604,-0.06883436441421509,-0.009948819875717163,-0.1187886893749237,0.0016804039478302002,-0.03245595097541809,-0.004270821809768677,-0.04790046811103821,0.0363793671131134,-0.07201603055000305,0.029618829488754272,-0.12100139260292053,0.03403094410896301,-0.037542134523391724,0.032135337591171265,-0.04744437336921692,0.0781455934047699,-0.07113444805145264,0.06594952940940857,-0.11387428641319275,0.06456997990608215,-0.051616162061691284,0.06642577052116394,-0.04612264037132263,a
0,0.062296897172927856,0.13671016693115234,-0.017326325178146362,0.10000717639923096,-0.06566765904426575,0.01728302240371704,-0.07994553446769714,-0.07176023721694946,-0.07924959063529968,-0.13671016693115234,-0.04013052582740784,-0.06081807613372803,-0.05366054177284241,-0.1229725182056427,-0.0383734405040741,-0.05254310369491577,-0.03340664505958557,-0.03857216238975525,-0.0016430318355560303,-0.07013887166976929,-0.012065976858139038,-0.12344935536384583,0.0001703798770904541,-0.03272956609725952,-0.0009613335132598877,-0.03906238079071045,0.037888020277023315,-0.072577565908432,0.02801695466041565,-0.12490841746330261,0.03313753008842468,-0.03770923614501953,0.03558579087257385,-0.03981843590736389,0.07994553446769714,-0.06957641243934631,0.06593760848045349,-0.11508059501647949,0.06385144591331482,-0.05189704895019531,0.06851944327354431,-0.041146427392959595,a
0,0.06540542840957642,0.13570676743984222,-0.011871874332427979,0.10106764733791351,-0.06350094079971313,0.021623536944389343,-0.08107614517211914,-0.070111945271492,-0.07917404174804688,-0.13570676743984222,-0.04175823926925659,-0.04947282373905182,-0.04657477140426636,-0.11814944446086884,-0.030185997486114502,-0.047485753893852234,-0.03072303533554077,-0.03338070213794708,-0.002426326274871826,-0.05959878861904144,-0.004247725009918213,-0.12062223255634308,0.008688747882843018,-0.029521480202674866,-9.918212890625e-05,-0.03888009488582611,0.03810524940490723,-0.06309311091899872,0.037337660789489746,-0.1221119612455368,0.0430675745010376,-0.03459031879901886,0.038826704025268555,-0.03612123429775238,0.08107614517211914,-0.0642630010843277,0.07505840063095093,-0.1182459145784378,0.07410252094268799,-0.05456782877445221,0.07300639152526855,-0.041353389620780945,a
0,0.06660246849060059,0.1333409994840622,-0.009096264839172363,0.10526804625988007,-0.06357020139694214,0.026017501950263977,-0.08212423324584961,-0.06748978793621063,-0.07962363958358765,-0.1333409994840622,-0.04217994213104248,-0.0472310334444046,-0.045757293701171875,-0.11794482171535492,-0.028451979160308838,-0.04599060118198395,-0.030199706554412842,-0.0326509028673172,-0.0018154382705688477,-0.05848996341228485,-0.002467632293701172,-0.1191415935754776,0.01136469841003418,-0.027076706290245056,0.0007007122039794922,-0.039745405316352844,0.039352238178253174,-0.063267782330513,0.04052078723907471,-0.11968572437763214,0.04731112718582153,-0.03162093460559845,0.0417332649230957,-0.03672964870929718,0.08212423324584961,-0.0673799067735672,0.07695329189300537,-0.11791081726551056,0.0774087905883789,-0.05262468755245209,0.07636392116546631,-0.042710140347480774,a
0,0.0660041868686676,0.14044421911239624,-0.012333542108535767,0.10656440258026123,-0.06392320990562439,0.025318056344985962,-0.08185234665870667,-0.0709863007068634,-0.08268114924430847,-0.14044421911239624,-0.045926421880722046,-0.050929903984069824,-0.050635844469070435,-0.12357449531555176,-0.033868104219436646,-0.04755011200904846,-0.035610586404800415,-0.03598755598068237,-0.004069894552230835,-0.06023624539375305,-0.005876630544662476,-0.12461185455322266,0.007808476686477661,-0.02837991714477539,-0.0015648305416107178,-0.04377129673957825,0.0386107861995697,-0.0632191002368927,0.037405937910079956,-0.12519654631614685,0.042926400899887085,-0.03346976637840271,0.03851345181465149,-0.04055303335189819,0.08268114924430847,-0.0647655725479126,0.0753609836101532,-0.12098050117492676,0.07436099648475647,-0.05359700322151184,0.07292529940605164,-0.04451143741607666,a
0,0.06912422180175781,0.13876420259475708,-0.011210441589355469,0.1059609055519104,-0.06540060043334961,0.024894893169403076,-0.08463180065155029,-0.07024958729743958,-0.08559000492095947,-0.13876420259475708,-0.04698598384857178,-0.05081328749656677,-0.05495035648345947,-0.12405216693878174,-0.036465585231781006,-0.04824051260948181,-0.036443233489990234,-0.03445190191268921,-0.004600644111633301,-0.060836851596832275,-0.0090864896774292,-0.12462669610977173,0.0066710710525512695,-0.02863404154777527,-0.001203298568725586,-0.042894184589385986,0.039356768131256104,-0.06520253419876099,0.03493785858154297,-0.12542888522148132,0.0422438383102417,-0.034119486808776855,0.03936266899108887,-0.041087955236434937,0.08559000492095947,-0.06836199760437012,0.07457894086837769,-0.12476301193237305,0.07438558340072632,-0.057243168354034424,0.07520163059234619,-0.04730468988418579,a
0,0.07084351778030396,0.1397576779127121,-0.009627223014831543,0.10782824456691742,-0.06394803524017334,0.026404663920402527,-0.08376514911651611,-0.06925524771213531,-0.08553928136825562,-0.1397576779127121,-0.04712802171707153,-0.05028833448886871,-0.055953383445739746,-0.12318925559520721,-0.037826597690582275,-0.047145918011665344,-0.03775840997695923,-0.03520302474498749,-0.005007624626159668,-0.060794100165367126,-0.010680794715881348,-0.1256464272737503,0.004655182361602783,-0.02819661796092987,-0.0025542378425598145,-0.04281522333621979,0.039032697677612305,-0.06534464657306671,0.03308463096618652,-0.12689568102359772,0.039965808391571045,-0.03407566249370575,0.03776270151138306,-0.041421160101890564,0.08553928136825562,-0.06852363049983978,0.07374453544616699,-0.12605364620685577,0.07309800386428833,-0.057922884821891785,0.0738673210144043,-0.04762820899486542,a
